User_Id,Posted,Item_Id,Recommend,Year,Sentiment_Analysis
AnTVAssassin,2015-11-07,218620,True,2015,2
76561198096816694,2014-01-25,570,True,2014,2
76561198061535381,2014-02-22,440,True,2014,1
Cameross,2014-04-22,244850,True,2014,1
76561198052780455,2015-12-10,730,True,2015,1
76561198052780455,2015-11-03,4000,True,2015,2
76561198052780455,2015-11-02,304930,True,2015,1
76561198052780455,2014-12-18,224260,True,2014,1
gepaoisanaimbot,2014-02-13,222880,True,2014,1
MrHamilton,2014-08-22,238460,True,2014,1
mc_razza,2013-05-20,730,True,2013,1
GermanSoviet,2014-08-03,236850,True,2014,2
76561198076232842,2015-10-25,235540,True,2015,2
1136579070,2013-12-28,236390,True,2013,1
76561198066121929,2014-06-24,4000,True,2014,1
76561198096045214,2015-05-30,304930,True,2015,2
mine4yourself,2014-09-07,266430,True,2014,2
mine4yourself,2014-08-06,227300,True,2014,2
76561198158629846,2015-11-02,730,True,2015,1
76561198070585472,2015-04-19,346900,True,2015,1
76561198070585472,2014-04-29,280930,True,2014,1
76561198070585472,2015-02-09,342740,True,2015,2
76561198070585472,2015-04-19,339290,True,2015,1
76561198070585472,2014-03-10,259740,True,2014,1
heyhenry,2014-08-20,730,True,2014,2
ghostninj7a,2015-01-16,49520,True,2015,1
ghostninj7a,2013-12-09,248650,True,2013,2
ghostninj7a,2013-12-09,440,True,2013,1
GhostDragon3110,2015-03-15,227940,True,2015,1
lifeisagamble,2014-11-27,221100,False,2014,1
lifeisagamble,2015-07-18,22380,True,2015,2
76561198059533968,2014-10-07,22380,True,2014,1
76561198059533968,2015-08-19,211420,True,2015,1
76561198059533968,2015-08-12,252950,True,2015,1
76561198017060194,2014-07-09,222880,True,2014,2
76561198017060194,2013-12-27,50300,True,2013,1
76561198051454344,2015-12-04,360740,True,2015,2
ghoulneox,2015-05-20,238320,True,2015,1
76561198045570132,2015-07-05,207140,True,2015,2
76561198045570132,2014-11-01,33930,False,2014,0
171516,2015-12-17,391540,True,2015,1
171516,2014-09-25,265930,False,2014,0
171516,2014-08-02,22370,True,2014,2
171516,2014-07-08,304930,True,2014,1
171516,2014-05-22,233630,True,2014,1
171516,2013-11-26,230410,True,2013,2
giantflyingoctopi,2013-12-27,209000,True,2013,1
76561198066582913,2014-06-28,265930,True,2014,2
thatguygiberr,2014-06-17,17520,True,2014,1
thatguygiberr,2014-02-15,220,True,2014,1
philgibs,2014-07-19,252490,True,2014,2
76561198061236038,2014-06-23,49520,True,2014,1
Giggle_Fart,2014-01-01,17080,True,2014,1
gigi_buffon,2015-01-25,730,False,2015,1
76561198084400897,2014-02-19,242720,True,2014,0
76561198084400897,2013-12-20,440,True,2013,2
76561198034523419,2014-06-23,218620,True,2014,1
Gilzero0,2014-11-19,35450,True,2014,1
Gilzero0,2015-08-30,236390,False,2015,1
Gilzero0,2014-01-29,1250,True,2014,2
Gilzero0,2013-08-23,440,True,2013,2
Porjate,2013-12-25,221640,True,2013,0
Mitch_brawdogger,2014-12-01,247730,False,2014,1
Mitch_brawdogger,2015-08-08,252950,True,2015,1
Mitch_brawdogger,2015-12-06,311210,False,2015,1
Mitch_brawdogger,2015-02-10,206420,True,2015,1
SMIGDEEK,2015-03-20,252490,True,2015,1
SMIGDEEK,2014-12-29,302830,False,2014,2
SMIGDEEK,2014-11-29,209870,False,2014,0
76561198063090201,2015-11-01,234140,True,2015,2
76561198052513392,2014-09-15,306550,True,2014,2
76561198062810583,2013-12-04,41500,True,2013,1
76561197985031488,2015-07-03,327220,True,2015,2
76561198067427048,2015-12-05,377160,True,2015,2
76561198067427048,2014-07-30,227940,True,2014,1
76561198045706351,2014-05-22,265930,True,2014,1
76561198045706351,2012-03-11,440,True,2012,1
76561198061102188,2015-06-28,34330,True,2015,1
giraton,2014-12-22,246700,True,2014,1
giraton,2015-01-01,204300,True,2015,1
giraton,2015-01-01,234000,False,2015,1
76561198044733430,2015-01-11,286080,True,2015,1
76561198079874637,2015-01-19,313740,True,2015,1
timtim123211,2015-07-25,113400,False,2015,1
glaze_evas,2014-11-03,440,True,2014,1
glaze_evas,2015-07-15,113400,True,2015,1
glaze_evas,2015-02-19,351570,True,2015,2
glaze_evas,2015-12-22,232090,True,2015,2
glaze_evas,2014-11-09,222900,True,2014,2
glaze_evas,2014-11-09,550,True,2014,1
76561198062337556,2014-12-20,218620,True,2014,1
76561198062337556,2015-05-16,319630,True,2015,2
76561198062337556,2014-08-23,233290,True,2014,2
76561198051906675,2014-11-05,250900,True,2014,2
76561198051906675,2013-07-08,218230,True,2013,2
76561198051906675,2012-08-04,113200,True,2012,1
76561198051906675,2014-10-19,219740,True,2014,1
76561198051906675,2013-12-22,219640,True,2013,2
76561198051906675,2013-08-29,239350,True,2013,2
Glitchar,2013-12-28,4000,True,2013,2
WeBarePandaBears,2014-10-17,319510,True,2014,2
WeBarePandaBears,2014-02-25,49520,True,2014,2
WeBarePandaBears,2014-07-26,286340,True,2014,2
WeBarePandaBears,2015-04-18,4000,True,2015,2
Globe44HD,2014-04-04,221100,True,2014,2
76561198064442033,2015-10-30,401920,True,2015,1
marchic,2014-03-01,242920,True,2014,1
dignitasgMp,2013-12-25,550,True,2013,1
76561198084267209,2014-02-04,208090,True,2014,1
76561198080466065,2015-08-03,227940,True,2015,1
76561198080466065,2014-08-28,440,True,2014,1
76561198063871989,2015-09-19,570,False,2015,1
76561198063871989,2014-06-21,440,True,2014,1
76561198065695402,2014-03-07,250600,True,2014,0
76561198048358239,2013-12-09,2870,False,2013,1
76561198010436866,2014-09-19,226960,False,2014,2
76561198010436866,2015-11-23,377160,False,2015,0
gobblerm8,2015-11-20,271590,False,2015,1
gobblerm8,2014-06-23,440,True,2014,1
KorosenseiGoD,2014-03-14,730,True,2014,2
KorosenseiGoD,2013-12-15,109600,True,2013,1
76561197992622789,2015-06-21,730,True,2015,1
76561198067835501,2015-08-24,218620,True,2015,2
76561198067835501,2015-08-24,730,True,2015,2
Refrayhack,2015-09-25,730,True,2015,1
Godlike_Hobbit,2014-03-25,240,True,2014,1
shannandoughtycsgo,2015-01-13,730,True,2015,2
GoggerDoggles,2014-07-06,238170,False,2014,1
goi17,2015-08-21,570,True,2015,1
goi17,2014-06-23,12210,True,2014,1
MrEpicz,2014-04-10,265930,True,2014,1
MrEpicz,2015-09-11,285920,False,2015,0
prayutzaa,2015-10-17,218620,True,2015,1
goldghost,2015-10-15,218620,False,2015,1
borntoeatcake,2015-01-08,107410,True,2015,1
76561198073125241,2014-06-21,238960,True,2014,2
76561198073125241,2015-02-23,440,True,2015,1
76561197971744536,2015-07-30,301520,False,2015,0
cooldownxddd,2015-08-12,48700,True,2015,1
cooldownxddd,2015-08-12,261640,True,2015,2
cooldownxddd,2015-04-19,20510,True,2015,1
cooldownxddd,2015-04-19,440,True,2015,2
76561198091173609,2014-02-11,99900,True,2014,2
goldenkoi,2015-12-14,417860,True,2015,2
kiiro123,2013-12-05,7670,True,2013,1
kiiro123,2013-12-05,203160,True,2013,1
76561198075915471,2015-08-16,8930,True,2015,1
Golden_Flame0,2014-05-07,8930,True,2014,2
Golden_Flame0,2014-07-05,278460,True,2014,2
76561198056260701,2014-06-04,243470,False,2014,0
GoldiLoks,2013-07-26,241600,True,2013,1
76561198023147569,2014-10-04,41700,True,2014,1
gominhagomes,2015-05-06,271590,True,2015,1
gominhagomes,2015-02-17,273350,False,2015,1
sireatalot,2014-07-23,269210,True,2014,1
sireatalot,2014-04-25,730,True,2014,2
sireatalot,2013-12-17,8190,True,2013,2
76561198072989611,2014-03-04,550,True,2014,2
gongza8888,2014-06-09,730,True,2014,2
76561198062936111,2014-01-08,440,True,2014,1
76561198055803962,2014-01-31,440,True,2014,1
76561198033081099,2014-10-18,301520,True,2014,1
76561198033081099,2014-07-18,570,True,2014,1
Goochie62,2014-04-24,24960,True,2014,2
76561198069172681,2015-10-28,113200,True,2015,1
76561198069172681,2014-12-28,221040,True,2014,0
76561198069172681,2013-07-23,12210,True,2013,1
goodround,2011-07-24,42700,True,2011,1
goodbuscus,2014-08-09,630,True,2014,2
76561198111206146,2015-06-09,346110,False,2015,0
76561198111206146,2015-03-22,17410,False,2015,0
76561198111206146,2015-02-09,285900,True,2015,1
practicalmeme,2013-06-28,223710,True,2013,1
practicalmeme,2012-06-29,440,True,2012,1
practicalmeme,2015-12-31,249050,True,2015,1
R3N2O,2015-04-06,304930,True,2015,1
R3N2O,2014-02-13,224260,True,2014,1
vexisprime,2015-12-31,8850,True,2015,1
vexisprime,2013-08-21,570,True,2013,2
76561198033544560,2014-11-28,550,True,2014,2
76561198024315879,2014-06-30,230410,True,2014,0
goonmurry,2014-12-12,570,True,2014,1
goonmurry,2015-01-06,1520,False,2015,1
goonmurry,2014-11-13,440,True,2014,2
76561198088583840,2014-12-28,22380,True,2014,2
fernandobeltran,2013-11-11,252330,True,2013,1
fernandobeltran,2014-02-08,250420,True,2014,1
fernandobeltran,2013-11-07,7840,True,2013,1
fernandobeltran,2013-09-01,241600,True,2013,1
fernandobeltran,2013-06-29,109400,True,2013,1
76561198061847175,2015-01-13,298110,True,2015,1
76561198084300729,2015-12-10,730,False,2015,1
alyssawesome,2015-08-13,4000,True,2015,1
alyssawesome,2015-07-09,207140,True,2015,1
alyssawesome,2014-11-19,24200,True,2014,1
alyssawesome,2014-09-15,440,True,2014,0
alyssawesome,2014-01-30,212800,True,2014,1
Joanfortes,2014-06-24,730,True,2014,1
Joanfortes,2015-06-07,570,True,2015,1
Joanfortes,2015-05-31,200710,True,2015,2
76561198119180365,2015-12-11,265630,True,2015,2
76561198064945689,2014-07-02,440,True,2014,2
76561198066685404,2013-12-25,550,True,2013,1
4234213234124,2015-02-16,730,True,2015,1
76561198078377030,2015-12-31,440,True,2015,1
76561198078377030,2015-05-03,209000,True,2015,1
iareafaggot,2014-12-24,4920,True,2014,1
Gottheart,2013-12-25,221260,True,2013,2
Gottheart,2015-06-16,224460,True,2015,1
Gottheart,2014-06-20,250620,True,2014,2
76561198121562788,2014-07-19,65930,True,2014,2
76561198075943492,2014-07-07,304930,True,2014,1
76561198027089819,2014-05-13,440,True,2014,1
andyman646,2015-07-26,205100,False,2015,1
GLaddy1337,2015-01-19,263440,False,2015,1
GLaddy1337,2014-06-06,104900,False,2014,0
GLaddy1337,2015-03-14,219150,True,2015,1
GLaddy1337,2014-12-20,241930,True,2014,2
GLaddy1337,2014-09-16,206190,True,2014,2
GLaddy1337,2014-08-28,261030,True,2014,1
GLaddy1337,2013-12-23,205100,True,2013,2
GLaddy1337,2015-07-10,208650,True,2015,2
GLaddy1337,2015-06-09,374570,True,2015,2
awfwfwfaefwfaw,2014-08-07,440,True,2014,1
awfwfwfaefwfaw,2014-05-30,24200,True,2014,1
76561198089811970,2015-01-20,38700,True,2015,2
Global,2015-05-11,359320,True,2015,2
Global,2013-08-12,231430,True,2013,1
Global,2013-11-18,2870,True,2013,1
hermitcrabman2,2014-01-19,22380,True,2014,2
hermitcrabman2,2013-12-16,440,True,2013,2
sunnyu,2014-06-29,219890,True,2014,1
76561198082084688,2014-11-07,440,True,2014,1
Sansthespoopyskeleton,2015-10-23,391540,True,2015,2
Sansthespoopyskeleton,2014-10-26,214490,True,2014,1
Sansthespoopyskeleton,2014-07-09,251570,False,2014,1
Sansthespoopyskeleton,2014-03-28,8190,True,2014,1
Sansthespoopyskeleton,2013-12-26,440,True,2013,2
Sansthespoopyskeleton,2013-03-29,72850,True,2013,1
Kusaryuu,2015-07-10,370150,True,2015,2
jman1852,2012-12-01,218230,True,2012,2
pesterChum,2014-12-16,4000,True,2014,1
pesterChum,2014-07-28,65930,True,2014,1
pesterChum,2014-07-28,570,True,2014,2
pesterChum,2014-07-28,208090,True,2014,2
76561198087845573,2014-08-30,304930,True,2014,1
minggn3461,2015-04-09,730,True,2015,1
76561198071168480,2015-11-12,346110,True,2015,1
myothernamewasalreadytaken,2015-06-27,730,True,2015,1
myothernamewasalreadytaken,2012-09-14,440,True,2012,1
GreeDLingYT,2015-04-19,252490,True,2015,2
GreeDLingYT,2014-09-21,440,True,2014,2
GreeDLingYT,2015-05-30,244850,True,2015,1
Qualitybutthole,2015-06-28,250900,True,2015,2
Qualitybutthole,2014-06-21,105600,True,2014,2
76561198089455336,2015-03-23,248570,False,2015,0
76561198089455336,2015-12-19,4000,True,2015,2
76561198089455336,2013-11-12,440,True,2013,1
76561198087943265,2015-08-16,252950,True,2015,2
76561198087943265,2015-07-05,213670,True,2015,2
76561198053852153,2015-03-10,295110,True,2015,1
GreenTornadoe,2015-06-02,250320,True,2015,1
76561198106068056,2015-09-03,620,False,2015,0
76561198106068056,2015-09-03,400,True,2015,1
green_crayonz,2014-11-07,4000,True,2014,0
Gribil,2014-06-20,8930,True,2014,1
Griffsta,2014-07-05,291480,False,2014,1
Griffsta,2015-12-29,70000,True,2015,1
pearsonlikesdick,2014-10-19,289130,True,2014,1
pearsonlikesdick,2014-06-28,221640,True,2014,0
pearsonlikesdick,2013-11-26,248630,True,2013,2
enricovdoliveira,2014-02-18,252490,True,2014,1
deathreaperx,2015-12-03,418340,True,2015,1
76561198144940553,2015-10-19,730,True,2015,1
jakom,2015-02-06,335240,True,2015,2
jakom,2015-01-26,265930,True,2015,1
jakom,2013-11-28,105600,True,2013,2
niallpls,2014-11-16,319510,True,2014,0
76561198017154363,2015-10-18,334070,True,2015,1
76561198092347921,2013-12-29,440,True,2013,0
76561198091467967,2015-08-06,570,True,2015,1
76561198072880562,2014-07-08,113400,True,2014,1
76561198051505542,2013-07-16,105600,True,2013,1
persure,2014-12-24,314160,True,2014,1
persure,2014-12-14,314980,True,2014,1
persure,2014-04-06,239660,True,2014,2
76561198072378985,2013-12-06,730,True,2013,1
76561198045402323,2014-10-05,306830,False,2014,2
76561198045402323,2015-12-30,302510,True,2015,1
gryphon556,2015-06-25,222880,True,2015,1
gryphon556,2013-12-05,218620,True,2013,1
76561198074736789,2014-12-14,227940,True,2014,1
76561198069580458,2015-04-04,221100,False,2015,0
76561198047263762,2013-12-05,49520,True,2013,1
76561198076090519,2014-07-13,113200,True,2014,1
76561198062692959,2013-12-21,730,True,2013,1
76561198046476374,2014-07-15,238240,True,2014,2
76561198046476374,2015-04-13,105600,True,2015,1
76561198050514366,2014-07-14,229870,False,2014,1
GuffPapp,2015-08-21,243870,False,2015,2
GuffPapp,2015-11-05,223710,False,2015,1
Fyuushi,2014-05-13,440,True,2014,2
Gui123Sparda,2014-06-27,200260,True,2014,1
Gui123Sparda,2013-11-30,205100,True,2013,1
76561197993494697,2015-04-21,45760,True,2015,2
76561198084127598,2014-02-08,224260,True,2014,1
guitarmageddon,2014-01-07,236390,True,2014,2
76561198059711556,2015-08-24,218620,True,2015,1
76561198059711556,2014-06-23,238960,True,2014,2
jamesreesonswingspanis6ft,2014-12-16,322330,True,2014,0
76561198131512468,2015-07-31,252490,False,2015,0
76561198076946820,2014-12-11,440,True,2014,1
Donaeman,2015-11-06,292030,True,2015,1
Donaeman,2015-11-27,377160,True,2015,1
gunman0007,2012-08-11,47870,True,2012,1
gunman0007,2011-12-09,40800,True,2011,2
gunman0007,2011-03-25,4000,True,2011,2
GrotesqueGOD,2015-10-26,730,True,2015,2
GrotesqueGOD,2015-10-15,310370,True,2015,2
GrotesqueGOD,2015-09-29,389570,True,2015,1
GrotesqueGOD,2015-09-13,338170,True,2015,2
GrotesqueGOD,2015-05-29,374570,True,2015,1
GrotesqueGOD,2014-10-11,238960,True,2014,2
76561198058650367,2014-01-02,230410,True,2014,2
GunnerAvengedSevenfold,2015-12-24,440,True,2015,2
76561198057309239,2015-11-14,377160,True,2015,1
76561198082401956,2014-09-10,218230,True,2014,1
76561198041217847,2014-02-23,219890,True,2014,1
76561198041217847,2014-01-02,238320,True,2014,1
76561198041217847,2014-01-02,221910,True,2014,1
76561198041217847,2013-11-29,211420,True,2013,1
guy47b,2014-07-01,4000,True,2014,1
76561198042359407,2014-01-16,113200,True,2014,1
76561198074642074,2014-09-13,230410,True,2014,2
gwayne,2014-12-16,329010,True,2014,1
gwayne,2012-07-14,203770,True,2012,2
gwayne,2014-09-29,236850,True,2014,2
gwayne,2014-09-29,49520,True,2014,1
aomaom29,2013-08-27,440,True,2013,1
76561198050757560,2015-09-09,369400,False,2015,1
HMPatu,2014-12-17,319090,False,2014,1
HMPatu,2013-12-19,49520,True,2013,1
HMPatu,2014-11-29,261640,True,2014,1
HMPatu,2014-12-29,237930,True,2014,1
HMPatu,2014-12-17,200510,True,2014,1
HMPatu,2014-12-17,289881,False,2014,1
reaperofsouls6482,2014-03-23,8870,True,2014,2
reaperofsouls6482,2014-03-08,7670,True,2014,1
tommy11,2015-12-28,311210,True,2015,1
tommy11,2014-02-20,4000,True,2014,1
tommy11,2014-07-22,236390,True,2014,1
tommy11,2015-04-01,251570,False,2015,0
tommy11,2014-01-24,240,True,2014,1
76561198083594288,2013-10-27,4000,True,2013,2
76561198083594288,2014-03-31,220200,True,2014,1
76561198083594288,2015-07-18,236390,True,2015,1
76561198083594288,2014-12-09,294160,True,2014,1
booza473,2014-02-18,440,True,2014,1
76561198051382516,2014-11-30,440,True,2014,2
76561198043956328,2014-06-21,730,True,2014,1
76561197969812413,2015-03-21,37000,True,2015,2
76561197969812413,2015-02-14,25990,True,2015,1
76561197969812413,2014-01-01,630,True,2014,1
76561197969812413,2014-02-16,211420,True,2014,2
76561197969812413,2014-02-05,108710,True,2014,1
HailStorm72,2015-11-04,402840,True,2015,2
76561198082418196,2015-08-31,388520,False,2015,0
76561198082418196,2014-04-09,265930,True,2014,1
76561198082418196,2013-12-19,4000,True,2013,1
Liam-0452501909,2015-01-03,265930,True,2015,1
76561198050174957,2015-06-24,211420,True,2015,2
76561198025563666,2013-12-23,730,True,2013,1
BurgerStab,2015-10-31,353270,True,2015,1
BurgerStab,2015-06-01,351710,True,2015,1
BurgerStab,2015-05-30,218620,True,2015,2
BurgerStab,2015-03-15,282900,True,2015,1
BurgerStab,2012-07-26,440,True,2012,2
76561198064849762,2015-11-08,207140,True,2015,1
76561198061286579,2014-05-01,251060,True,2014,1
76561198061286579,2013-09-02,222750,True,2013,2
76561198061286579,2013-04-08,58610,True,2013,2
MrChowder90,2013-11-29,440,True,2013,1
blankv15,2015-05-09,320300,True,2015,1
blankv15,2014-03-16,12210,True,2014,1
asnnerd,2014-05-30,201810,True,2014,1
asnnerd,2013-04-13,730,True,2013,0
asnnerd,2013-01-26,440,True,2013,1
asnnerd,2013-01-26,240,True,2013,1
76561198038259170,2014-04-15,239840,True,2014,1
imlilacandproud,2014-09-16,730,True,2014,2
76561198084846677,2014-06-23,218620,True,2014,1
76561198084846677,2014-03-09,208090,True,2014,2
76561198084846677,2014-02-14,440,True,2014,2
76561198047210840,2015-10-08,200510,True,2015,2
76561198047210840,2015-12-26,417860,True,2015,0
76561198047210840,2015-10-08,211420,True,2015,1
76561198047210840,2015-10-08,107100,True,2015,2
76561198047210840,2015-01-20,205100,True,2015,2
76561198047210840,2013-12-29,201790,True,2013,1
76561198047210840,2015-10-08,200510,True,2015,2
76561198047210840,2015-12-26,417860,True,2015,0
76561198047210840,2015-10-08,211420,True,2015,1
76561198047210840,2015-10-08,107100,True,2015,2
76561198047210840,2015-01-20,205100,True,2015,2
76561198047210840,2013-12-29,201790,True,2013,1
76561198037839582,2014-09-23,570,True,2014,1
76561198037839582,2013-04-11,230410,True,2013,2
munchies12,2014-02-17,251990,True,2014,1
HadesXpress,2014-04-18,570,True,2014,1
76561198086028360,2015-07-31,550,True,2015,2
divienne,2013-10-14,99900,True,2013,1
76561198051272874,2015-07-02,17500,True,2015,0
localgod,2013-11-26,238960,True,2013,2
localgod,2013-04-07,218230,True,2013,2
76561198066730781,2014-07-31,49520,True,2014,1
76561198049556885,2014-06-19,730,True,2014,2
76561198049556885,2014-03-08,239220,True,2014,2
76561198049230048,2015-10-18,252490,True,2015,1
hanroo,2013-09-03,232430,True,2013,1
end978,2015-06-06,292030,True,2015,1
end978,2015-06-24,378642,True,2015,2
76561198006606435,2014-01-02,209000,True,2014,2
76561198041283043,2014-07-09,225080,True,2014,2
76561198041283043,2014-05-14,239030,True,2014,1
76561198041283043,2013-06-02,44350,True,2013,1
ad1h53mech,2014-05-31,265930,True,2014,2
ad1h53mech,2014-01-18,263760,True,2014,1
76561198080748313,2015-01-24,313120,True,2015,1
76561198080748313,2014-11-02,209160,True,2014,1
76561198080748313,2015-08-05,50300,True,2015,2
76561198080748313,2014-12-24,12210,False,2014,0
76561198080748313,2014-12-20,258520,True,2014,2
76561198080748313,2014-11-03,107410,True,2014,1
76561198080748313,2014-07-03,224260,True,2014,0
76561198080748313,2013-12-21,221100,True,2013,2
76561198080748313,2013-11-28,4000,True,2013,1
HappyHouseGnome,2014-10-12,107410,True,2014,2
76561198064122435,2014-01-30,440,True,2014,2
HappyPrime,2015-06-16,224460,True,2015,1
HappyPrime,2014-07-30,280740,False,2014,1
HAPPYYYY,2015-07-18,333930,True,2015,1
TheJuanAnd0nly,2015-04-08,286040,True,2015,1
kinG_Jason7,2015-07-11,105600,True,2015,2
76561198134680751,2015-05-11,730,True,2015,1
MickeyDeez,2014-10-20,218620,True,2014,1
MickeyDeez,2015-04-17,261110,False,2015,1
NIPtoogood,2014-07-14,730,True,2014,0
NIPtoogood,2015-04-09,440,True,2015,1
NIPtoogood,2014-10-28,319510,True,2014,1
NIPtoogood,2012-12-19,620,True,2012,2
danny065,2015-04-13,206210,True,2015,2
danny065,2015-04-10,212180,True,2015,2
danny065,2012-10-24,300,True,2012,1
76561198059187930,2014-01-21,212800,True,2014,1
76561198059187930,2013-12-25,17080,True,2013,1
76561198077109500,2015-12-27,221910,True,2015,1
76561198096223608,2014-12-12,218620,True,2014,1
harambetheking,2015-03-15,730,True,2015,1
76561198152308479,2015-04-08,730,True,2015,2
76561198152308479,2014-09-02,440,True,2014,1
76561198157987157,2015-09-26,570,True,2015,1
Parappatherapperisbest,2014-10-29,259080,True,2014,1
Parappatherapperisbest,2015-12-31,391540,True,2015,0
Parappatherapperisbest,2015-12-19,319140,True,2015,1
Parappatherapperisbest,2015-10-10,243470,True,2015,1
Parappatherapperisbest,2014-02-17,207140,True,2014,2
Parappatherapperisbest,2014-10-29,265930,True,2014,1
Parappatherapperisbest,2014-12-29,238460,True,2014,1
Parappatherapperisbest,2014-10-29,8190,True,2014,2
Parappatherapperisbest,2014-09-23,4000,True,2014,2
Parappatherapperisbest,2013-08-16,440,True,2013,2
76561198073811740,2014-11-08,65980,True,2014,2
76561198034923542,2013-12-17,4000,True,2013,1
76561198079828878,2014-06-24,570,True,2014,2
DisIsHardCore,2015-10-19,218620,True,2015,2
DisIsHardCore,2014-02-01,208090,True,2014,1
decmonk,2015-04-10,730,True,2015,1
decmonk,2014-01-16,235460,True,2014,2
76561198119416277,2014-07-14,239120,True,2014,1
76561198119416277,2014-07-06,274190,True,2014,1
76561198119416277,2014-06-29,237740,True,2014,1
76561198119416277,2014-04-01,39140,True,2014,1
taconic,2014-04-26,236430,True,2014,1
taconic,2013-12-18,261030,True,2013,1
taconic,2013-12-16,207610,True,2013,2
taconic,2013-11-25,218620,True,2013,1
walrusnipples,2014-06-20,239160,True,2014,2
walrusnipples,2015-09-24,9450,True,2015,1
weeeeeeeeeeed,2015-01-13,570,True,2015,1
Packmanman,2014-06-15,242760,True,2014,1
76561198032536626,2015-12-16,342200,True,2015,1
NaKNH4NO3CH3COOH,2014-06-29,98600,True,2014,1
76561198087375527,2014-03-18,440,True,2014,1
76561198062243753,2014-10-20,304930,True,2014,2
Pheress,2014-02-14,230410,True,2014,2
Pheress,2014-04-14,570,True,2014,2
harrald,2014-08-23,440,True,2014,2
76561198091590393,2014-11-14,107410,True,2014,2
76561198068939723,2015-08-26,252490,True,2015,1
76561198068939723,2015-04-25,730,False,2015,1
76561198034664008,2015-02-04,319630,False,2015,1
76561198071324590,2015-05-19,252490,False,2015,1
HarisYusuf,2015-07-12,252950,True,2015,2
h-glee,2014-04-07,200510,True,2014,1
h-glee,2014-02-04,107100,True,2014,2
h-glee,2014-02-02,255370,False,2014,1
h-glee,2012-09-27,55230,True,2012,1
DarkPulse_ChCh,2015-12-04,201790,True,2015,2
DarkPulse_ChCh,2015-10-16,218620,True,2015,1
getMemMeED,2014-08-11,301520,False,2014,1
getMemMeED,2014-08-18,204300,True,2014,1
getMemMeED,2014-08-10,4000,True,2014,2
getMemMeED,2014-10-18,8930,True,2014,1
76561198081503737,2015-11-11,280790,True,2015,1
76561198085383067,2014-08-30,239220,True,2014,2
syluxe,2013-12-15,51100,False,2013,0
Hatixon,2015-10-20,218620,False,2015,1
Hatixon,2014-12-21,274940,True,2014,1
Hatixon,2015-08-11,346110,True,2015,1
Hatixon,2015-03-05,270850,True,2015,1
Hatixon,2015-01-07,213670,True,2015,0
Pete14081,2014-10-11,313740,True,2014,1
76561197993210440,2015-03-18,250110,True,2015,1
76561198059572487,2015-08-28,730,True,2015,1
tarooo_xd,2015-12-20,360940,False,2015,2
tarooo_xd,2015-12-10,730,True,2015,1
76561198066051722,2014-06-21,299860,True,2014,1
76561198066051722,2015-04-01,310370,True,2015,1
76561198066051722,2014-06-24,242860,True,2014,2
76561198066051722,2014-05-06,4000,True,2014,1
XcentriK,2015-07-09,252950,True,2015,2
XcentriK,2014-01-20,254440,True,2014,2
chaoswrecker889,2015-04-16,209870,True,2015,2
76561198153975662,2015-03-28,301520,True,2015,1
thebigchiklis,2013-12-29,221100,True,2013,2
thebigchiklis,2014-06-23,218820,False,2014,1
thebigchiklis,2015-09-10,386360,True,2015,1
HaxterWTF,2014-08-11,214950,True,2014,2
HaxterWTF,2015-06-10,203770,True,2015,1
ccmmpp,2014-11-03,270550,True,2014,1
76561198044831412,2015-03-24,295110,True,2015,0
76561198044831412,2014-01-06,221100,True,2014,1
HaydOS_,2014-10-12,220,True,2014,1
HaydOS_,2015-04-28,440,True,2015,2
HaydOS_,2014-10-12,400,True,2014,1
Haydosnub,2014-11-02,22380,True,2014,1
Haydosnub,2013-12-30,12900,True,2013,1
Haydosnub,2014-01-30,252150,True,2014,2
Haydosnub,2013-12-30,219150,True,2013,1
76561198068811202,2015-04-13,730,True,2015,1
Hayz93,2015-02-06,238320,True,2015,1
DogHog,2015-11-06,730,True,2015,1
DogHog,2015-04-06,346900,True,2015,1
HazardousRusty,2015-12-31,393420,True,2015,0
HazardousRusty,2015-11-06,730,False,2015,1
HazardousRusty,2015-07-31,253030,True,2015,1
HazardousRusty,2015-07-27,252490,False,2015,0
hazegaminghd2014,2014-11-29,730,True,2014,2
HaZeFaMe,2015-11-26,367120,True,2015,1
HaZeFaMe,2015-11-14,271590,True,2015,2
HaZeFaMe,2015-10-29,51100,True,2015,1
HaZeFaMe,2015-10-26,440,True,2015,1
Hazgrid,2014-11-26,265930,True,2014,1
Hazgrid,2014-08-25,8190,True,2014,1
Hazgrid,2014-01-18,206420,True,2014,2
Hazgrid,2013-12-14,259080,True,2013,2
Hazgrid,2013-04-03,219740,True,2013,2
Hazgrid,2012-10-11,205100,True,2012,2
Hazgrid,2011-12-31,440,True,2011,2
Hazgrid,2011-05-28,620,True,2011,2
hazz2468,2014-12-15,299360,True,2014,2
hazz2468,2015-07-19,311870,True,2015,2
hazz2468,2015-04-27,219830,True,2015,1
bigHAZZApreb,2015-02-13,730,True,2015,1
76561197982685987,2015-12-26,221540,True,2015,2
76561197982685987,2014-07-20,440,True,2014,1
76561197982685987,2014-07-17,286080,True,2014,1
76561197982685987,2014-07-02,221380,False,2014,0
76561197982685987,2014-01-25,22370,False,2014,1
76561197982685987,2013-12-23,205100,True,2013,2
76561197982685987,2013-12-23,203810,True,2013,1
76561198079033308,2015-12-12,242680,True,2015,2
